month,new_trials,total_enrollment,cumulative_trials,rolling_6m,rolling_12m
2021-09-01,5,109129.0,755,3.3333333333333335,3.4166666666666665
2021-10-01,9,20931.0,764,4.333333333333333,3.9166666666666665
2021-11-01,3,394.0,767,4.166666666666667,3.9166666666666665
2021-12-01,4,3109.0,771,4.333333333333333,4.0
2022-01-01,2,78.0,773,4.166666666666667,3.6666666666666665
2022-02-01,3,382.0,776,4.333333333333333,3.75
2022-03-01,5,2222.0,781,4.333333333333333,3.8333333333333335
2022-04-01,7,569.0,788,4.0,4.166666666666667
2022-05-01,7,3127.0,795,4.666666666666667,4.416666666666667
2022-06-01,6,1836.0,801,5.0,4.666666666666667
2022-07-01,6,1090.0,807,5.666666666666667,4.916666666666667
2022-08-01,2,8.0,809,5.5,4.916666666666667
2022-09-01,5,6930.0,814,5.5,4.916666666666667
2022-10-01,5,186.0,819,5.166666666666667,4.583333333333333
2022-11-01,6,11075.0,825,5.0,4.833333333333333
2022-12-01,2,589.0,827,4.333333333333333,4.666666666666667
2023-01-01,6,2501.0,833,4.333333333333333,5.0
2023-02-01,2,107.0,835,4.333333333333333,4.916666666666667
2023-03-01,3,117.0,838,4.0,4.75
2023-04-01,0,0.0,838,3.1666666666666665,4.166666666666667
2023-05-01,4,818.0,842,2.8333333333333335,3.9166666666666665
2023-06-01,5,1556.0,847,3.3333333333333335,3.8333333333333335
2023-07-01,5,533.0,852,3.1666666666666665,3.75
2023-08-01,2,280.0,854,3.1666666666666665,3.75
2023-09-01,0,0.0,854,2.6666666666666665,3.3333333333333335
2023-10-01,9,2018.0,863,4.166666666666667,3.6666666666666665
2023-11-01,3,158.0,866,4.0,3.4166666666666665
2023-12-01,4,322.0,870,3.8333333333333335,3.5833333333333335
2024-01-01,5,6526.0,875,3.8333333333333335,3.5
2024-02-01,0,0.0,875,3.5,3.3333333333333335
2024-03-01,4,345.0,879,4.166666666666667,3.4166666666666665
2024-04-01,2,482.0,881,3.0,3.5833333333333335
2024-05-01,2,310.0,883,2.8333333333333335,3.4166666666666665
2024-06-01,4,280.0,887,2.8333333333333335,3.3333333333333335
2024-07-01,5,63951.0,892,2.8333333333333335,3.3333333333333335
2024-08-01,3,158.0,895,3.3333333333333335,3.4166666666666665
2024-09-01,2,191.0,897,3.0,3.5833333333333335
2024-10-01,3,80.0,900,3.1666666666666665,3.0833333333333335
2024-11-01,3,362.0,903,3.3333333333333335,3.0833333333333335
