month,new_trials,total_enrollment,cumulative_trials,rolling_6m,rolling_12m
2012-07-01,2,200.0,232,1.5,2.1666666666666665
2012-08-01,1,100.0,233,1.3333333333333333,2.0
2012-09-01,3,3099.0,236,1.5,2.0
2012-10-01,3,32316.0,239,1.8333333333333333,2.0
2012-11-01,2,55.0,241,2.0,2.0
2012-12-01,3,6980.0,244,2.3333333333333335,2.0
2013-01-01,2,13112.0,246,2.3333333333333335,1.9166666666666667
2013-02-01,1,500.0,247,2.3333333333333335,1.8333333333333333
2013-03-01,0,0.0,247,1.8333333333333333,1.6666666666666667
2013-04-01,2,676.0,249,1.6666666666666667,1.75
2013-05-01,2,307.0,251,1.6666666666666667,1.8333333333333333
2013-06-01,5,1752.0,256,2.0,2.1666666666666665
2013-07-01,1,39.0,257,1.8333333333333333,2.0833333333333335
2013-08-01,5,1273.0,262,2.5,2.4166666666666665
2013-09-01,5,577.0,267,3.3333333333333335,2.5833333333333335
2013-10-01,2,1336.0,269,3.3333333333333335,2.5
2013-11-01,2,146.0,271,3.3333333333333335,2.5
2013-12-01,3,644.0,274,3.0,2.5
2014-01-01,4,99897.0,278,3.5,2.6666666666666665
2014-02-01,0,0.0,278,2.6666666666666665,2.5833333333333335
2014-03-01,2,80.0,280,2.1666666666666665,2.75
2014-04-01,0,0.0,280,1.8333333333333333,2.5833333333333335
2014-05-01,5,1021.0,285,2.3333333333333335,2.8333333333333335
2014-06-01,1,55.0,286,2.0,2.5
2014-07-01,3,589.0,289,1.8333333333333333,2.6666666666666665
2014-08-01,2,1488.0,291,2.1666666666666665,2.4166666666666665
2014-09-01,2,50.0,293,2.1666666666666665,2.1666666666666665
2014-10-01,2,462.0,295,2.5,2.1666666666666665
2014-11-01,5,120249.0,300,2.5,2.4166666666666665
2014-12-01,5,402.0,305,3.1666666666666665,2.5833333333333335
2015-01-01,9,1276.0,314,4.166666666666667,3.0
2015-02-01,5,562.0,319,4.666666666666667,3.4166666666666665
2015-03-01,1,0.0,320,4.5,3.3333333333333335
2015-04-01,0,0.0,320,4.166666666666667,3.3333333333333335
2015-05-01,4,678.0,324,4.0,3.25
2015-06-01,4,590.0,328,3.8333333333333335,3.5
2015-07-01,4,911.0,332,3.0,3.5833333333333335
2015-08-01,5,338.0,337,3.0,3.8333333333333335
2015-09-01,5,524.0,342,3.6666666666666665,4.083333333333333
2015-10-01,5,399.0,347,4.5,4.333333333333333
2015-11-01,2,529.0,349,4.166666666666667,4.083333333333333
2015-12-01,3,763.0,352,4.0,3.9166666666666665
2016-01-01,7,4940.0,359,4.5,3.75
2016-02-01,1,100.0,360,3.8333333333333335,3.4166666666666665
2016-03-01,10,5985.0,370,4.666666666666667,4.166666666666667
2016-04-01,6,1099.0,376,4.833333333333333,4.666666666666667
2016-05-01,1,18.0,377,4.666666666666667,4.416666666666667
2016-06-01,4,261.0,381,4.833333333333333,4.416666666666667
2016-07-01,6,2031.0,387,4.666666666666667,4.583333333333333
2016-08-01,3,9554.0,390,5.0,4.416666666666667
2016-09-01,3,959.0,393,3.8333333333333335,4.25
2016-10-01,3,554.0,396,3.3333333333333335,4.083333333333333
2016-11-01,5,1357.0,401,4.0,4.333333333333333
2016-12-01,2,86.0,403,3.6666666666666665,4.25
2017-01-01,5,1139.0,408,3.5,4.083333333333333
2017-02-01,5,440.0,413,3.8333333333333335,4.416666666666667
2017-03-01,9,3967.0,422,4.833333333333333,4.333333333333333
2017-04-01,1,5.0,423,4.5,3.9166666666666665
2017-05-01,1,48.0,424,3.8333333333333335,3.9166666666666665
2017-06-01,3,234.0,427,4.0,3.8333333333333335
2017-07-01,3,172.0,430,3.6666666666666665,3.5833333333333335
2017-08-01,4,159.0,434,3.5,3.6666666666666665
2017-09-01,2,49.0,436,2.3333333333333335,3.5833333333333335
2017-10-01,4,404.0,440,2.8333333333333335,3.6666666666666665
2017-11-01,2,61.0,442,3.0,3.4166666666666665
2017-12-01,3,286.0,445,3.0,3.5
2018-01-01,4,52420.0,449,3.1666666666666665,3.4166666666666665
2018-02-01,1,9.0,450,2.6666666666666665,3.0833333333333335
2018-03-01,2,516.0,452,2.6666666666666665,2.5
2018-04-01,2,154.0,454,2.3333333333333335,2.5833333333333335
2018-05-01,0,0.0,454,2.0,2.5
2018-06-01,6,402.0,460,2.5,2.75
2018-07-01,4,228.0,464,2.5,2.8333333333333335
2018-08-01,3,820.0,467,2.8333333333333335,2.75
2018-09-01,2,188.0,469,2.8333333333333335,2.75
2018-10-01,4,1606.0,473,3.1666666666666665,2.75
2018-11-01,5,2204.0,478,4.0,3.0
2018-12-01,1,410.0,479,3.1666666666666665,2.8333333333333335
2019-01-01,11,906474.0,490,4.333333333333333,3.4166666666666665
2019-02-01,3,101.0,493,4.333333333333333,3.5833333333333335
2019-03-01,2,1172.0,495,4.333333333333333,3.5833333333333335
2019-04-01,4,173.0,499,4.333333333333333,3.75
2019-05-01,5,3780.0,504,4.333333333333333,4.166666666666667
2019-06-01,2,1277.0,506,4.5,3.8333333333333335
2019-07-01,8,2655.0,514,4.0,4.166666666666667
2019-08-01,3,214.0,517,4.0,4.166666666666667
2019-09-01,5,788.0,522,4.5,4.416666666666667
2019-10-01,8,693.0,530,5.166666666666667,4.75
2019-11-01,7,847.0,537,5.5,4.916666666666667
2019-12-01,6,810.0,543,6.166666666666667,5.333333333333333
2020-01-01,9,828.0,552,6.333333333333333,5.166666666666667
2020-02-01,6,3191.0,558,6.833333333333333,5.416666666666667
2020-03-01,4,1245.0,562,6.666666666666667,5.583333333333333
2020-04-01,3,172.0,565,5.833333333333333,5.5
